Artist,Track,Album,Album_type,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,EnergyLiveness,most_playedon
Die Kita-Frösche,Meine Hände sind verschwunden,Die 30 besten Spiel- Und Bewegungslieder,album,0.836,0.354,-4.923,0.0455,0.757,1.88E-06,0.0761,0.593,132.1,1.732883333,"Meine Hände sind verschwunden - Singen, Tanzen und Bewegen || Kinderlieder",Kinderlieder zum Mitsingen und Bewegen,21605544,31497,0,TRUE,TRUE,13133505,4.651773982,Youtube
Die Kita-Frösche,Ich bin ein Einhorn,Die 30 besten Lieder für Mädchen,album,0.762,0.58,-8.421,0.0644,0.28,1.36E-06,0.0888,0.711,118.014,2.25795,"Ich bin ein Einhorn - Singen, Tanzen und Bewegen || Kinderlieder",Kinderlieder zum Mitsingen und Bewegen,1962909,3871,0,TRUE,TRUE,20283174,6.531531532,Spotify
Ufo361,BRODIES,BRODIES,single,0.761,0.41,-10.149,0.201,0.0207,1.14E-06,0.135,0.28,77.498,2.5099,Ufo361 feat. Gunna - BRODIES,Stay High,855703,55693,3194,TRUE,TRUE,4972667,3.037037037,Spotify
Ufo361,Scheiß auf eure Party,Ich bin 2 Berliner,album,0.745,0.551,-9.058,0.235,0.05,0,0.105,0.15,122.011,3.672133333,Ufo361 - "SCHEIß AUF EURE PARTY" (prod. von Broke Boys) [Official Video],Stay High,34762904,298166,10816,TRUE,TRUE,58247633,5.247619048,Spotify
Ufo361,UFUK BAYRAKTAR,UFUK BAYRAKTAR,single,0.543,0.284,-16.4,0.219,0.36,0.365,0.11,0.0786,151.344,2.672766667,Ufo361 - UFUK BAYRAKTAR,Stay High,1754147,72734,4341,TRUE,TRUE,9382342,2.581818182,Spotify
Ufo361,4:30,WAVE,album,0.72,0.659,-7.568,0.066,0.242,2.99E-05,0.0988,0.157,160.014,3.262283333,4:30,Ufo361 - Topic,11409434,113314,1940,TRUE,TRUE,66528083,6.670040486,Spotify
Ufo361,allein allein,allein allein,single,0.71,0.558,-8.811,0.343,0.0675,0.00099,0.216,0.548,76.502,2.576666667,allein allein,Ufo361 - Topic,1949872,39325,15,TRUE,TRUE,32407498,2.583333333,Spotify
Ufo361,Emotions 2.0,Emotions 2.0,single,0.789,0.491,-9.884,0.108,0.386,0.00088,0.107,0.272,98.518,2.4338,EMOTIONS 2.0 - UFO361 FEAT. ?ELINE (OFFICIAL VIDEO),KNG PRODUCTION,35089,434,6,FALSE,FALSE,73630601,4.588785047,Spotify
Ufo361,7,STAY HIGH,album,0.691,0.697,-7.963,0.35,0.0146,0.0247,0.106,0.615,112.012,2.481916667,UFO361 - 7 (Lyrics) ft. Bonez MC.,Stay High but Wait a Minute For Me,32939,413,6,FALSE,FALSE,46226519,6.575471698,Spotify
Ufo361,Emotions,Rich Rich,album,0.814,0.459,-10.859,0.282,0.351,0.0165,0.107,0.211,131.518,2.43355,Ufo361 - "Emotions" (Rich Rich - OUT NOW!),Stay High,16485550,200452,5361,TRUE,TRUE,89919385,4.289719626,Spotify
Ufo361,NO REPLY,NO REPLY,single,0.674,0.722,-7.329,0.0581,0.0161,0.00713,0.588,0.459,160.014,2.6,Ufo361 - NO REPLY,Stay High,652797,32366,2630,TRUE,TRUE,4718868,1.227891156,Spotify
Ufo361,Fendi Drip,MILLIES,album,0.827,0.646,-6.122,0.505,0.0827,0,0.123,0.711,168.025,3.681333333,LUCIANO feat UFO361 & LIL BABY - FENDI DRIP (prod. by Macloud & Miksu),Luciano | Locosquad,15296752,261492,7982,TRUE,TRUE,0,5.25203252,Youtube
Karsten Glück,La-Le-Lu,Die 30 besten Schlaflieder für Kinder,album,0.512,0.268,-10.52,0.0317,0.208,0.00223,0.156,0.368,120.052,2.936333333,"La-Le-Lu - Singen, Tanzen und Bewegen || Kinderlieder",Kinderlieder zum Mitsingen und Bewegen,956413,2290,0,TRUE,TRUE,43051555,1.717948718,Spotify
Karsten Glück,Aramsamsam,Die 30 besten Spiel- Und Bewegungslieder,album,0.604,0.365,-5.011,0.0966,0.381,0,0.108,0.766,70.463,1.56555,0,0,0,0,0,0,0,45380468,3.37962963,Spotify
Karsten Glück,"Schlaf, Kindlein, schlaf",Die 30 besten Schlaflieder für Kinder,album,0.616,0.291,-9.206,0.0363,0.834,9.05E-05,0.107,0.155,97.676,1.77855,"Schlaf, Kindlein, schlaf - Schlaflieder zum Mitsingen | Sing Kinderlieder",Sing mit mir - Kinderlieder,6875371,17930,0,TRUE,TRUE,18992188,2.719626168,Spotify
Karsten Glück,Tschu Tschu Wa,Die 30 besten Faschings- und Karnevalslieder,album,0.804,0.736,-6.29,0.401,0.39,0,0.344,0.738,119.89,2.860416667,"Tschu Tschu wa  - Singen, Tanzen und Bewegen || Kinderlieder",Kinderlieder zum Mitsingen und Bewegen,41472944,84540,0,TRUE,TRUE,21930553,2.139534884,Youtube
Karsten Glück,So a schöner Tag (Fliegerlied),Die 30 besten Partylieder für Kinder,album,0.566,0.724,-6.564,0.114,0.344,0,0.174,0.843,134.962,3.328,"So ein schöner Tag (Fliegerlied) - Singen, Tanzen und Bewegen || Kinderlieder",Kinderlieder zum Mitsingen und Bewegen,47181465,58928,0,TRUE,TRUE,20231053,4.16091954,Youtube
Karsten Glück,"Guten Abend, gut' Nacht",Die 30 besten Schlaflieder für Kinder,album,0.629,0.214,-11.529,0.0285,0.958,0.00183,0.098,0.296,83.882,2.813816667,Guten Abend gut' Nacht,Musikverein Bad Cannstatt,2280,15,1,FALSE,FALSE,17032776,2.183673469,Spotify
Karsten Glück,Der Mond ist aufgegangen,Die 30 besten Schlaflieder für Kinder,album,0.657,0.237,-13.491,0.0279,0.88,0.000246,0.15,0.302,82.019,3.24885,Der Mond ist aufgegangen - Die besten Schlaflieder für Kinder || Kinderlieder,Kinderlieder zum Mitsingen und Bewegen,700153,1727,0,TRUE,TRUE,17918760,1.58,Spotify
Karsten Glück,"Hallo, hallo, schön, dass du da bist",Die 30 besten Spiel- Und Bewegungslieder,album,0.828,0.458,-7.054,0.0308,0.455,0,0.109,0.902,98.05,1.02645,"Hallo, hallo schön, dass du da bist - Singen, Tanzen und Bewegen || Kinderlieder",Kinderlieder zum Mitsingen und Bewegen,14825320,21624,0,TRUE,TRUE,23760930,4.201834862,Spotify
Karsten Glück,Meine Hände sind verschwunden,Die 30 besten Spiel- Und Bewegungslieder,album,0.836,0.354,-4.923,0.0455,0.757,1.88E-06,0.0761,0.593,132.1,1.732883333,"Meine Hände sind verschwunden - Singen, Tanzen und Bewegen || Kinderlieder",Kinderlieder zum Mitsingen und Bewegen,21605544,31497,0,TRUE,TRUE,13133505,4.651773982,Youtube
Karsten Glück,Ich bin ein Einhorn,Die 30 besten Lieder für Mädchen,album,0.762,0.58,-8.421,0.0644,0.28,1.36E-06,0.0888,0.711,118.014,2.25795,"Ich bin ein Einhorn - Singen, Tanzen und Bewegen || Kinderlieder",Kinderlieder zum Mitsingen und Bewegen,1962909,3871,0,TRUE,TRUE,20283174,6.531531532,Spotify
Simone Sommerland,La-Le-Lu,Die 30 besten Schlaflieder für Kinder,album,0.512,0.268,-10.52,0.0317,0.208,0.00223,0.156,0.368,120.052,2.936333333,"La-Le-Lu - Singen, Tanzen und Bewegen || Kinderlieder",Kinderlieder zum Mitsingen und Bewegen,956413,2290,0,TRUE,TRUE,43051555,1.717948718,Spotify
Simone Sommerland,Aramsamsam,Die 30 besten Spiel- Und Bewegungslieder,album,0.604,0.365,-5.011,0.0966,0.381,0,0.108,0.766,70.463,1.56555,"Aramsamsam - Kinderlieder-Mix || Singen, Tanzen und Bewegen",Kinderlieder zum Mitsingen und Bewegen,94022305,139786,0,TRUE,TRUE,45380468,3.37962963,Youtube
Simone Sommerland,"Schlaf, Kindlein, schlaf",Die 30 besten Schlaflieder für Kinder,album,0.616,0.291,-9.206,0.0363,0.834,9.05E-05,0.107,0.155,97.676,1.77855,"Schlaf, Kindlein, schlaf - Schlaflieder zum Mitsingen | Sing Kinderlieder",Sing mit mir - Kinderlieder,6875371,17930,0,TRUE,TRUE,18992188,2.719626168,Spotify
Simone Sommerland,Tschu Tschu Wa,Die 30 besten Faschings- und Karnevalslieder,album,0.804,0.736,-6.29,0.401,0.39,0,0.344,0.738,119.89,2.860416667,"Tschu Tschu wa  - Singen, Tanzen und Bewegen || Kinderlieder",Kinderlieder zum Mitsingen und Bewegen,41472944,84540,0,TRUE,TRUE,21930553,2.139534884,Youtube
Simone Sommerland,So a schöner Tag (Fliegerlied),Die 30 besten Partylieder für Kinder,album,0.566,0.724,-6.564,0.114,0.344,0,0.174,0.843,134.962,3.328,"So ein schöner Tag (Fliegerlied) - Singen, Tanzen und Bewegen || Kinderlieder",Kinderlieder zum Mitsingen und Bewegen,47181465,58928,0,TRUE,TRUE,20231053,4.16091954,Youtube
Simone Sommerland,"Guten Abend, gut' Nacht",Die 30 besten Schlaflieder für Kinder,album,0.629,0.214,-11.529,0.0285,0.958,0.00183,0.098,0.296,83.882,2.813816667,"Guten Abend, gut' Nacht - Die besten Schlaflieder für Kinder || Kinderlieder",Kinderlieder zum Mitsingen und Bewegen,2026852,8493,0,TRUE,TRUE,17032776,2.183673469,Spotify
Simone Sommerland,Der Mond ist aufgegangen,Die 30 besten Schlaflieder für Kinder,album,0.657,0.237,-13.491,0.0279,0.88,0.000246,0.15,0.302,82.019,3.24885,Der Mond ist aufgegangen - Die besten Schlaflieder für Kinder || Kinderlieder,Kinderlieder zum Mitsingen und Bewegen,700153,1727,0,TRUE,TRUE,17918760,1.58,Spotify
Simone Sommerland,"Hallo, hallo, schön, dass du da bist",Die 30 besten Spiel- Und Bewegungslieder,album,0.828,0.458,-7.054,0.0308,0.455,0,0.109,0.902,98.05,1.02645,"Hallo, hallo schön, dass du da bist - Singen, Tanzen und Bewegen || Kinderlieder",Kinderlieder zum Mitsingen und Bewegen,14825320,21624,0,TRUE,TRUE,23760930,4.201834862,Spotify
Simone Sommerland,Meine Hände sind verschwunden,Die 30 besten Spiel- Und Bewegungslieder,album,0.836,0.354,-4.923,0.0455,0.757,1.88E-06,0.0761,0.593,132.1,1.732883333,"Meine Hände sind verschwunden - Singen, Tanzen und Bewegen || Kinderlieder",Kinderlieder zum Mitsingen und Bewegen,21605544,31497,0,TRUE,TRUE,13133505,4.651773982,Youtube
Simone Sommerland,Ich bin ein Einhorn,Die 30 besten Lieder für Mädchen,album,0.762,0.58,-8.421,0.0644,0.28,1.36E-06,0.0888,0.711,118.014,2.25795,"Ich bin ein Einhorn - Singen, Tanzen und Bewegen || Kinderlieder",Kinderlieder zum Mitsingen und Bewegen,1962909,3871,0,TRUE,TRUE,20283174,6.531531532,Spotify
C418,Sweden,Minecraft - Volume Alpha,album,0.642,0.01,-25.164,0.0446,0.992,0.945,0.103,0.197,87.971,3.591666667,C418 - Sweden (Minecraft Music Video),Oyff,27310,1386,140,TRUE,TRUE,118991809,0.097087379,Spotify
C418,Subwoofer Lullaby,Minecraft - Volume Alpha,album,0.329,0.0141,-23.72,0.0398,0.921,0.919,0.104,0.0387,74.011,3.476033333,Subwoofer Lullaby,C418 - Topic,5888034,156805,2752,TRUE,TRUE,64263301,0.135576923,Spotify
C418,Minecraft,Minecraft - Volume Alpha,album,0.206,0.0154,-22.923,0.0426,0.98,0.636,0.0662,0.116,83.68,4.233333333,C418 - Sweden (Minecraft Music Video),Oyff,27310,1386,140,TRUE,TRUE,73561203,0.232628399,Spotify
C418,Wet Hands,Minecraft - Volume Alpha,album,0.616,0.035,-25.836,0.0432,0.996,0.939,0.0835,0.643,147.712,1.5,Wet Hands,C418 - Topic,3650617,105153,2539,TRUE,TRUE,55009250,0.419161677,Spotify
C418,Key,Minecraft - Volume Alpha,album,0.129,0.00376,-41.766,0.0379,0.993,0.382,0.0774,0.0376,147.148,1.083333333,Key,C418 - Topic,2062830,42929,498,TRUE,TRUE,45523766,0.048578811,Spotify
C418,Mice On Venus,Minecraft - Volume Alpha,album,0.433,0.0286,-17.597,0.0527,0.961,0.0102,0.0594,0.0764,110.908,4.691666667,Mice On Venus,C418 - Topic,9345696,315318,8841,TRUE,TRUE,41576449,0.481481481,Spotify
C418,Dry Hands,Minecraft - Volume Alpha,album,0.68,0.00713,-22.499,0.0873,0.992,0.711,0.104,0.342,117.793,1.141666667,Dry Hands,C418 - Topic,1774331,45952,752,TRUE,TRUE,33025444,0.068557692,Spotify
C418,Aria Math,Minecraft - Volume Beta,album,0.523,0.456,-13.393,0.0623,0.754,0.915,0.0966,0.542,167.999,5.166666667,Aria Math - Video Clip (Minecraft),LantiHope,10696,602,45,FALSE,FALSE,21836322,4.720496894,Spotify
C418,Moog City,Minecraft - Volume Alpha,album,0.461,0.158,-20.962,0.0372,0.935,0.622,0.138,0.142,131.98,2.666666667,Moog City,C418 - Topic,2540217,69606,916,TRUE,TRUE,27874815,1.144927536,Spotify
C418,Haggstrom,Minecraft - Volume Alpha,album,0.771,0.179,-16.702,0.064,0.971,0.811,0.0685,0.0374,112.018,3.4,Haggstrom,C418 - Topic,3579767,96181,2165,TRUE,TRUE,33958892,2.613138686,Spotify
Foster The People,Pumped Up Kicks,Torches,album,0.733,0.71,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975,3.993333333,Foster The People - Pumped Up Kicks (Official Video),fosterthepeopleVEVO,921285433,8408195,492919,TRUE,TRUE,1393746825,7.426778243,Spotify
Foster The People,Imagination,Imagination,single,0.744,0.642,-4.6,0.031,0.115,3.95E-05,0.279,0.63,94.988,4.271116667,Foster The People - Imagination (Official Video),fosterthepeopleVEVO,12668179,283359,5655,TRUE,TRUE,174628629,2.301075269,Spotify
Foster The People,Sit Next to Me,Sacred Hearts Club,album,0.638,0.738,-4.976,0.0292,0.117,0.000384,0.689,0.657,97.021,4.05245,Foster The People - Sit Next to Me (Official Video),fosterthepeopleVEVO,4820974,74352,2522,TRUE,TRUE,293298593,1.071117562,Spotify
Foster The People,Houdini,Torches,album,0.632,0.908,-3.511,0.0458,0.00762,0.000172,0.167,0.764,110.024,3.37445,Foster The People - Houdini (Video),fosterthepeopleVEVO,94130780,699645,26336,TRUE,TRUE,216854717,5.437125749,Spotify
Foster The People,Helena Beat,Torches,album,0.67,0.876,-4.905,0.0536,0.0127,0.00302,0.109,0.736,126.968,4.602883333,Foster The People - Helena Beat (Video),fosterthepeopleVEVO,34584245,216218,16009,TRUE,TRUE,153520260,8.036697248,Spotify
Foster The People,Don't Stop (Color on the Walls),Torches,album,0.611,0.948,-3.751,0.0753,0.00183,0.0995,0.0969,0.79,133.004,2.915333333,Foster The People - Don't Stop (Color on the Walls) (Video),fosterthepeopleVEVO,36887210,298175,12311,TRUE,TRUE,123365142,9.783281734,Spotify
Foster The People,Lotus Eater,Sacred Hearts Club,album,0.597,0.733,-4.727,0.11,0.00457,0.00191,0.501,0.866,87.479,3.044216667,Foster The People - Lotus Eater (Audio),fosterthepeopleVEVO,2154277,33144,1142,TRUE,TRUE,39818461,1.463073852,Spotify
Foster The People,Call It What You Want,Torches,album,0.641,0.967,-4.289,0.0601,0.0483,0.000276,0.442,0.725,113.017,3.979783333,Foster The People - Call It What You Want (Video),fosterthepeopleVEVO,50917174,338109,19090,TRUE,TRUE,110017338,2.187782805,Spotify
Foster The People,Lamb's Wool,Lamb's Wool,single,0.433,0.614,-7.594,0.0499,0.111,5.61E-05,0.141,0.233,178.751,4.606,Foster The People - Lamb's Wool (Official Music Video),FosterThePeople,1001378,40239,1519,FALSE,FALSE,32505886,4.354609929,Spotify
Foster The People,I Would Do Anything for You,Torches,album,0.597,0.848,-5.841,0.0308,0.0372,2.33E-05,0.122,0.437,128.009,3.568,Foster The People - I Would Do Anything for You (Official Audio),fosterthepeopleVEVO,340457,5845,131,TRUE,TRUE,79551962,6.950819672,Spotify
Purple Disco Machine,In The Dark,Exotica (Deluxe),album,0.695,0.769,-5.532,0.05,0.0462,4.50E-05,0.0814,0.761,115.936,3.092733333,"Purple Disco Machine, Sophie and the Giants - In The Dark (Official Music Video)",pdmVEVO,37719365,240125,4686,TRUE,TRUE,116557027,9.447174447,Spotify
Purple Disco Machine,Hypnotized,Exotica,album,0.691,0.82,-5.077,0.0915,0.0956,0.00025,0.108,0.707,108.074,3.261733333,"Purple Disco Machine, Sophie and the Giants - Hypnotized (Official Video)",pdmVEVO,121841879,565922,15175,TRUE,TRUE,280957079,7.592592593,Spotify
Purple Disco Machine,About Damn Time - Purple Disco Machine Remix,About Damn Time (Purple Disco Machine Remix),single,0.8,0.771,-6.638,0.123,0.0531,0,0.229,0.886,118.991,3.641266667,Lizzo - About Damn Time (Purple Disco Machine Remix) [Official Audio],Lizzo Music,729785,15343,340,TRUE,TRUE,19225736,3.366812227,Spotify
Purple Disco Machine,Dopamine (feat. Eyelar),Exotica,album,0.691,0.806,-5.392,0.123,0.0518,0,0.192,0.873,117.971,3.61285,Purple Disco Machine - Dopamine (Official Music Video) ft. Eyelar,pdmVEVO,26448432,140607,2319,TRUE,TRUE,105376156,4.197916667,Spotify
Purple Disco Machine,Fireworks (feat. Moss Kena & The Knocks),Exotica,album,0.753,0.792,-5.292,0.0427,0.0072,3.38E-06,0.174,0.788,118.035,3.3336,Purple Disco Machine - Fireworks (Ft. Moss Kena & The Knocks) - Official Video,pdmVEVO,20861869,144829,2596,TRUE,TRUE,140361426,4.551724138,Spotify
Purple Disco Machine,Feel My Needs - Purple Disco Machine Remix,Feel My Needs (Purple Disco Machine Remix),single,0.707,0.896,-5.157,0.0538,0.0127,0.859,0.0182,0.903,122.011,3.836066667,Weiss - Feel My Needs (Purple Disco Machine Remix),Toolroom Records,6139975,47364,461,TRUE,TRUE,38895660,49.23076923,Spotify
Purple Disco Machine,Wake Up! (feat. Kaleta),Wake Up! (feat. Kaleta),single,0.75,0.85,-5.925,0.0501,0.0451,0.00351,0.559,0.877,122.04,3.879083333,"Purple Disco Machine, Bosq - Wake Up! ft. Kaleta",pdmVEVO,724889,8136,208,TRUE,TRUE,9109354,1.520572451,Spotify
Purple Disco Machine,Coma Cat - Purple Disco Machine Re-Work,Coma Cat (Purple Disco Machine Re-Work),single,0.653,0.978,-4.868,0.0589,0.0151,0.714,0.309,0.756,122.017,3.47575,Coma Cat (Purple Disco Machine Re-Work),Tensnake - Topic,45858,772,2,TRUE,TRUE,3346785,3.165048544,Spotify
Purple Disco Machine,Groovejet (If This Ain't Love) [feat. Sophie Ellis-Bextor] - Purple Disco Machine & Lorenz Rhode Remix,Groovejet (If This Ain't Love) [feat. Sophie Ellis-Bextor] [Purple Disco Machine & Lorenz Rhode Remix],single,0.721,0.666,-6.38,0.0373,0.0794,0.000545,0.134,0.861,123.019,3.468216667,Spiller ft. Sophie Ellis-Bextor - Groovejet [Purple Disco Machine & Lorenz Rhode Extended Remix],Defected Records,1273937,10623,189,TRUE,TRUE,10939395,4.970149254,Spotify
Purple Disco Machine,Rain On Me - Purple Disco Machine Remix - Edit,Rain On Me (Purple Disco Machine Remix),single,0.764,0.772,-7.061,0.0739,0.00643,0.00661,0.125,0.902,123.016,3.967483333,Rain On Me (Purple Disco Machine Remix/Audio),LadyGagaVEVO,1279290,38674,1904,TRUE,TRUE,0,6.176,Youtube
Carla Morrison,Disfruto,Déjenme Llorar,album,0.658,0.133,-11.254,0.0352,0.901,0,0.106,0.122,91.054,4.082883333,Carla Morrison - Disfruto (Video Oficial),Carla Morrison,79638247,619035,17526,TRUE,TRUE,217999853,1.254716981,Spotify
Carla Morrison,Te Regalo,Amor Supremo (Desnudo),album,0.622,0.117,-10.055,0.0382,0.969,0,0.0871,0.315,120.984,4.040783333,Carla Morrison "Te Regalo" (official video),Carla Morrison,168976060,1174222,23696,TRUE,TRUE,194596933,1.343283582,Spotify
Carla Morrison,Eres Tú,Déjenme Llorar,album,0.603,0.31,-10.843,0.0447,0.793,0,0.108,0.48,188.155,3.804216667,Carla Morrison - Eres Tú [Video Oficial],Carla Morrison,50026347,245773,9299,TRUE,TRUE,153771619,2.87037037,Spotify
Carla Morrison,Déjenme Llorar,Déjenme Llorar,album,0.636,0.306,-7.103,0.0366,0.853,0,0.108,0.0796,93.991,3.921783333,Carla Morrison - Dejenme Llorar (feat. Leonel Garcia) Video Oficial,Cosmica Artists,339921939,1495152,39393,TRUE,TRUE,118892800,2.833333333,Youtube
Carla Morrison,Compartir,Mientras Tú Dormías,album,0.504,0.311,-10.594,0.046,0.549,1.31E-06,0.19,0.466,207.019,4.28485,Carla Morrison - Compartir [VIDEO OFICIAL],Carla Morrison,89515388,513047,17873,TRUE,TRUE,65528024,1.636842105,Youtube
Carla Morrison,Hasta la Piel,Déjenme Llorar,album,0.631,0.372,-8.545,0.0247,0.623,0,0.0677,0.357,104.956,4.027116667,Carla Morrison - Hasta la piel [Video Oficial],Carla Morrison,42373339,153182,5464,TRUE,TRUE,84675942,5.494830133,Spotify
Carla Morrison,Todo Pasa,Amor Supremo,album,0.53,0.417,-7.874,0.027,0.637,0.000737,0.0986,0.0533,108.935,5.749933333,TODO PASA- CARLA MORRISON (LA CHICA DEL TREN),Luis Laynes,59960,983,57,FALSE,FALSE,42887357,4.229208925,Spotify
Carla Morrison,Contigo,El Renacimiento,album,0.414,0.413,-6.381,0.0434,0.68,0,0.121,0.244,178.599,3.957766667,Carla Morrison - Contigo (Acto 4) Official Music Video,Carla Morrison,9469010,177122,2855,TRUE,TRUE,27088237,3.41322314,Spotify
Carla Morrison,Diamantes,El Renacimiento,album,0.812,0.546,-6.216,0.0267,0.249,1.98E-05,0.0974,0.87,108.01,3.297566667,Carla Morrison - Diamantes Official Music Video,Carla Morrison,2001566,49461,1558,TRUE,TRUE,9036089,5.605749487,Spotify
Carla Morrison,Disfruto - Audioiko Remix,Disfruto (Audioiko Remix),single,0.878,0.697,-5.379,0.0751,0.07,0.00393,0.139,0.586,114.027,3.305583333,Carla Morrison - Disfruto (Audioiko Remix) #audioiko #disfrutoremix #carlamorrison,Audioiko,64726929,569382,6666,FALSE,TRUE,50815703,5.014388489,Youtube
Christina Perri,A Thousand Years,A Thousand Years,single,0.421,0.407,-7.445,0.0267,0.309,0.000961,0.11,0.161,139.028,4.752,Christina Perri - A Thousand Years [Official Music Video],Christina Perri,2213836289,13816579,482413,TRUE,TRUE,1261326446,3.7,Youtube
Christina Perri,Jar of Hearts,lovestrong.,album,0.349,0.348,-6.142,0.0316,0.726,0,0.12,0.0886,74.541,4.109783333,christina perri - jar of hearts [official music video],Christina Perri,419136930,2309981,123317,TRUE,TRUE,444175576,2.9,Spotify
Christina Perri,you are my sunshine,songs for carmella: lullabies & sing-a-longs,album,0.574,0.121,-14.275,0.0426,0.978,1.04E-06,0.353,0.657,115.165,1.37,christina perri - you are my sunshine,Christina Perri,1318085,25237,0,TRUE,TRUE,58975278,0.342776204,Spotify
Christina Perri,human,head or heart,album,0.439,0.489,-6.286,0.0368,0.132,0.000643,0.114,0.253,143.808,4.17845,Christina Perri - Human [Official Video],Christina Perri,260602190,2884388,84162,TRUE,TRUE,387872461,4.289473684,Spotify
Christina Perri,A Thousand Years (feat. Steve Kazee) - Pt. 2; The Twilight Saga: Breaking Dawn Soundtrack,The Twilight Saga: Breaking Dawn - Part 2 (Original Motion Picture Soundtrack),compilation,0.272,0.281,-8.131,0.0307,0.618,0,0.111,0.152,138.856,5.098216667,"Christina Perri ft. Steve Kazee - A Thousand Years, Pt. 2",Christina Perri,29168711,193056,8528,TRUE,TRUE,99392548,2.531531532,Spotify
Christina Perri,arms,lovestrong.,album,0.463,0.755,-7.244,0.0634,0.11,4.89E-06,0.103,0.252,145.319,4.35355,christina perri - arms [official music video],Christina Perri,78529876,489142,21830,TRUE,TRUE,102283120,7.330097087,Spotify
Christina Perri,here comes the sun,songs for rosie,album,0.699,0.0757,-13.588,0.0353,0.985,0.00991,0.113,0.472,106.93,2.788216667,christina perri - here comes the sun [visualizer],Christina Perri,314222,6605,290,TRUE,TRUE,9688003,0.669911504,Spotify
Christina Perri,merry christmas darling,a very merry perri christmas (extra presents),album,0.557,0.322,-12.039,0.0275,0.768,0.000188,0.0985,0.199,75.985,3.310666667,christina perri - merry christmas darling [official audio],Christina Perri,198473,2353,77,TRUE,TRUE,35935516,3.269035533,Spotify
