Transaction_ID,User_ID,Recharge_Type,Amount,Date,Payment_Status,Reason
RCG_327FD7255461,PP0037736,Cable TV,708.15,2024-07-05,Successful,Successful
RCG_539811E7070A,PP1092053,DTH,1567.96,2024-11-15,Successful,Successful
RCG_B410B967C6D1,PP1069707,Cable TV,1171.71,2024-04-10,Successful,Successful
RCG_C29C7604F7E7,PP1097762,Electricity Bill,289.17,2024-09-19,Successful,Successful
RCG_9AB543DD26EA,PP0034579,Mobile Recharge,576.72,2024-08-06,Successful,Successful
RCG_014D2D765929,PP0041570,Mobile Recharge,1311.14,2024-03-17,Successful,Successful
RCG_6780781C0075,PP1074604,Mobile Recharge,1620.05,2024-01-30,Failed,Wrong PIN
RCG_DC487DDA77F6,PP1107077,Cable TV,820.15,2024-06-10,Successful,Successful
RCG_F3D322717302,PP1062954,Mobile Recharge,407.92,2024-10-19,Successful,Successful
RCG_B8B5327A9355,PP0042340,Mobile Recharge,562.26,2024-03-12,Successful,Successful
RCG_A962B6E3E489,PP1086049,Mobile Recharge,1240.93,2024-03-15,Successful,Successful
RCG_B841292D9F88,PP0020237,Mobile Recharge,197.89,2024-07-23,Successful,Successful
RCG_851E72BBC560,PP1057623,Cable TV,1762.04,2024-07-06,Successful,Successful
RCG_18653AA5EFBC,PP0010261,DTH,1045.54,2024-05-05,Successful,Successful
RCG_685CC4160994,PP1085516,DTH,380,2024-03-20,Successful,Successful
RCG_BF74378C2081,PP0022335,DTH,658.8,2024-10-26,Successful,Successful
RCG_445DAC97FDA4,PP1068447,Electricity Bill,990.58,2024-06-04,Successful,Successful
RCG_0F13FB4CE88E,PP0040222,Mobile Recharge,595.98,2024-09-26,Successful,Successful
RCG_D62683E5EDA9,PP0019418,DTH,716.31,2024-05-03,Successful,Successful
RCG_D85A067A09E3,PP0004840,Mobile Recharge,1048.94,2024-12-04,Successful,Successful
RCG_FDDE8A111CC7,PP0032684,Electricity Bill,745.55,2024-12-22,Successful,Successful
RCG_6E0ACD845BDD,PP1082254,Cable TV,914.17,2024-07-29,Successful,Successful
RCG_3F86B4767313,PP1086444,Mobile Recharge,1873.65,2024-09-08,Successful,Successful
RCG_F025FC4A5344,PP0005315,Cable TV,265.45,2024-06-21,Successful,Successful
RCG_D09E67358622,PP0038805,Cable TV,817.97,2024-11-10,Successful,Successful
RCG_7CA50A3F4B89,PP0036893,Cable TV,1457.53,2024-08-13,Failed,Wrong PIN
RCG_551175D6A4C7,PP1093047,Electricity Bill,1336.23,2024-08-30,Successful,Successful
RCG_24015F091374,PP0023935,Cable TV,181.43,2024-08-28,Successful,Successful
RCG_7B2BD60FBC5E,PP1070622,Cable TV,300.75,2024-12-02,Successful,Successful
RCG_B18963A8E3C2,PP0023472,Mobile Recharge,96.74,2024-04-23,Successful,Successful
RCG_18367A7117AE,PP0026015,Cable TV,866.03,2024-06-11,Successful,Successful
RCG_BE9D90DD0F6A,PP0008945,Cable TV,850.34,2024-02-08,Successful,Successful
RCG_77224878B288,PP0042174,Mobile Recharge,703.87,2024-06-18,Successful,Successful
RCG_3B28EA511BB9,PP1091698,Electricity Bill,85.15,2024-07-28,Successful,Successful
RCG_F46A9892D6D9,PP1096455,DTH,164.26,2024-02-04,Successful,Successful
RCG_D5EF2A12294A,PP0029172,DTH,1477.13,2024-12-28,Successful,Successful
RCG_521BCDA1661F,PP1060597,Cable TV,1865.27,2024-07-23,Successful,Successful
RCG_3C74EB75C9D7,PP0011401,Mobile Recharge,228.32,2024-07-25,Successful,Successful
RCG_81C9C68CA95E,PP0030716,Mobile Recharge,1749.34,2024-03-08,Successful,Successful
RCG_111BD0221007,PP1099204,Electricity Bill,164.57,2024-03-07,Successful,Successful
RCG_04946600183B,PP1080878,Electricity Bill,1572.89,2024-07-31,Successful,Successful
RCG_9A48CCCC82D5,PP0025552,Cable TV,1064.02,2024-10-25,Successful,Successful
RCG_CDA0F15BE5E4,PP1102349,Electricity Bill,1186.33,2024-10-12,Successful,Successful
RCG_5678E7988644,PP1057334,Cable TV,1902.7,2024-12-08,Successful,Successful
RCG_C6EFF09DCEAF,PP1071329,Mobile Recharge,497.26,2024-04-27,Successful,Successful
RCG_417D6B276908,PP0046553,Electricity Bill,523.17,2024-10-15,Successful,Successful
RCG_5F26B2400F8E,PP1084124,Electricity Bill,681.64,2024-06-25,Successful,Successful
RCG_A6ED27282CB5,PP1053957,Cable TV,381.54,2024-09-17,Successful,Successful
RCG_3970F2C446DF,PP1105124,Cable TV,184.82,2024-02-21,Successful,Successful
RCG_F39A27181DE6,PP0047678,DTH,1576.84,2024-12-17,Successful,Successful
RCG_A0C6B579296F,PP1099278,Cable TV,1035.2,2024-02-17,Successful,Successful
RCG_3A98DA6EFA43,PP1075071,Mobile Recharge,1755.15,2024-11-10,Successful,Successful
RCG_3593330C3F0E,PP1075374,DTH,1339.91,2024-10-07,Successful,Successful
RCG_A9491FB140A7,PP0032403,Mobile Recharge,417.39,2024-02-17,Successful,Successful
RCG_D2900FE42CDA,PP1083011,Mobile Recharge,128.73,2024-01-14,Successful,Successful
RCG_33F2EA8E8D68,PP0049637,Mobile Recharge,39.64,2024-08-13,Successful,Successful
RCG_7B2BC8D31A9A,PP1081062,Electricity Bill,446.15,2024-08-16,Successful,Successful
RCG_284E11BC11B1,PP0029768,DTH,973.41,2024-07-05,Successful,Successful
RCG_E13E40D49B96,PP1067114,Cable TV,1827.72,2024-06-14,Successful,Successful
RCG_FCDDD5264F15,PP0048764,Mobile Recharge,765.68,2024-03-08,Successful,Successful
RCG_0316557C83B3,PP0004968,Mobile Recharge,233.59,2024-04-02,Successful,Successful
RCG_3A7F87B645C3,PP0004815,Electricity Bill,209.61,2024-06-05,Successful,Successful
RCG_2FEF8FF11D5E,PP1098339,Mobile Recharge,1907.6,2024-01-15,Successful,Successful
RCG_DEEA543B5FA0,PP1081488,DTH,1993.37,2024-02-04,Successful,Successful
RCG_77D353A74CEA,PP1072815,Mobile Recharge,929.49,2024-01-11,Failed,Wrong PIN
RCG_036923C314B2,PP1056405,DTH,1338.25,2024-04-13,Successful,Successful
RCG_E1E223295F9A,PP0002524,DTH,1003.47,2024-01-07,Successful,Successful
RCG_7B4AF3D6F25A,PP1088127,Electricity Bill,283.33,2024-12-19,Successful,Successful
RCG_802FCCBB2806,PP1099580,Mobile Recharge,1966.04,2024-11-16,Successful,Successful
RCG_45E4F603AD39,PP1076144,DTH,1472.14,2024-09-26,Successful,Successful
RCG_ED3668ED216F,PP1063474,DTH,1381.1,2024-11-06,Successful,Successful
RCG_C3C4BDF9CE91,PP1083118,Electricity Bill,389.98,2024-11-06,Successful,Successful
RCG_95653F9B38D4,PP1055156,Electricity Bill,1677.28,2024-06-21,Successful,Successful
RCG_CE6AE8DA6F03,PP1090822,Mobile Recharge,1642.82,2024-06-05,Successful,Successful
RCG_211E4A0621FB,PP1104087,Cable TV,1221.9,2024-11-02,Successful,Successful
RCG_BFA8D4F5DAC0,PP0039904,Mobile Recharge,462.82,2024-02-29,Successful,Successful
RCG_44F60DA29D8E,PP1059287,DTH,1994.22,2024-12-25,Successful,Successful
RCG_E3AB2F9A0B27,PP1104120,Electricity Bill,90.36,2024-04-04,Successful,Successful
RCG_19A785C5BAFC,PP1078314,DTH,1060.56,2024-06-19,Failed,Insufficient amount
RCG_4764139382DB,PP0023170,Mobile Recharge,1147.59,2024-06-22,Successful,Successful
RCG_F11F98FC0E43,PP1058890,DTH,290.91,2024-03-20,Failed,Insufficient amount
RCG_63B47BF695B3,PP1087968,Electricity Bill,212.63,2024-02-09,Successful,Successful
RCG_06CF8F0DB300,PP1102791,Mobile Recharge,1322.77,2024-05-08,Successful,Successful
RCG_A2A084B66960,PP1103691,Mobile Recharge,536.08,2024-08-29,Successful,Successful
RCG_A2873E9B8612,PP0000442,Cable TV,772.52,2024-02-06,Successful,Successful
RCG_C6F866A76F03,PP1106340,Mobile Recharge,990.04,2024-05-23,Successful,Successful
RCG_17DF7AAF4AB8,PP1101021,Electricity Bill,917.61,2024-04-30,Successful,Successful
RCG_617AF71462A3,PP0008846,Mobile Recharge,1726.31,2024-04-27,Failed,Insufficient amount
RCG_A863BFCEB083,PP0046316,Cable TV,297.25,2024-11-03,Successful,Successful
RCG_A4528C9F9475,PP0030383,DTH,361.87,2024-09-17,Successful,Successful
RCG_F6248CB03C2F,PP0019940,DTH,1435.48,2024-06-07,Successful,Successful
RCG_F0B2647D82B2,PP0024167,Cable TV,97.04,2024-07-24,Successful,Successful
RCG_FA75C85DE83F,PP1073880,Cable TV,1888.7,2024-12-05,Successful,Successful
RCG_53937FA0F7E1,PP0007405,DTH,355.08,2024-05-29,Successful,Successful
RCG_76C0E8BE7648,PP1057251,Electricity Bill,1116.34,2024-02-25,Successful,Successful
RCG_FA375B67FE4F,PP0003285,Mobile Recharge,198.29,2024-01-25,Successful,Successful
RCG_30348F292CB5,PP1060269,Cable TV,1442.37,2024-07-22,Successful,Successful
RCG_C07E6599A9D0,PP1053195,Cable TV,1913.51,2024-04-07,Successful,Successful
RCG_7D7644D92A37,PP1077129,DTH,1119.98,2024-10-30,Successful,Successful
RCG_7577493E5146,PP0010334,Cable TV,317.59,2024-03-22,Successful,Successful
RCG_0492AE4AE297,PP0034440,DTH,741.27,2024-07-25,Successful,Successful
RCG_BE95A4740A92,PP1073823,Mobile Recharge,863.7,2024-10-11,Successful,Successful
RCG_4DC19CE47345,PP1070726,Cable TV,1137.94,2024-05-13,Successful,Successful
RCG_0817D846AF10,PP1088345,Mobile Recharge,1581.07,2024-08-29,Failed,Server error
RCG_83773BD75FC5,PP0035756,DTH,866.12,2024-03-24,Successful,Successful
RCG_A80DEB440DF3,PP0002571,Electricity Bill,1174.19,2024-07-03,Successful,Successful
RCG_602A4C6C7947,PP0040393,Electricity Bill,1841.14,2024-06-10,Successful,Successful
RCG_CE175ADCBB30,PP0022600,Mobile Recharge,1069,2024-06-20,Successful,Successful
RCG_56463E79019A,PP1056586,Electricity Bill,752.81,2024-05-11,Successful,Successful
RCG_67F638963646,PP1066518,Mobile Recharge,52.94,2024-05-04,Successful,Successful
RCG_CC9CF0F32C11,PP1081439,DTH,1000.53,2024-03-24,Successful,Successful
RCG_465BE7DF5143,PP0045697,Electricity Bill,1481.18,2024-06-21,Successful,Successful
RCG_B98203B5D4EB,PP1087078,Electricity Bill,776.45,2024-08-23,Successful,Successful
RCG_463088ADEB39,PP0020472,Cable TV,523.95,2024-01-23,Successful,Successful
RCG_786F547D4B4D,PP1089618,Electricity Bill,943.82,2024-02-18,Successful,Successful
RCG_DE8C0326CA75,PP0000141,Mobile Recharge,260.21,2024-09-15,Successful,Successful
RCG_0B3673A48C5C,PP0042566,Cable TV,549.83,2024-08-26,Successful,Successful
RCG_201CB1BB2967,PP0010617,Cable TV,30.96,2024-01-16,Successful,Successful
RCG_D9878A2D4757,PP0011343,Mobile Recharge,1770.16,2024-07-16,Successful,Successful
RCG_F9F5EC234A29,PP0032618,DTH,1741.44,2024-03-28,Successful,Successful
RCG_59315DABD52A,PP0004906,Cable TV,1520.25,2024-09-12,Successful,Successful
RCG_BA15FC3A829C,PP0028114,DTH,1236.99,2024-10-24,Successful,Successful
RCG_59692445F731,PP1074044,Electricity Bill,1974.31,2024-06-06,Successful,Successful
RCG_DF8DDBDF5E1C,PP0004714,Cable TV,1268.41,2024-11-19,Successful,Successful
RCG_39807E9FBBD6,PP0037643,Cable TV,379.36,2024-07-25,Successful,Successful
RCG_8CA08EE8337B,PP1073839,DTH,1236.38,2024-03-06,Successful,Successful
RCG_0FB099A17FFC,PP0034498,Cable TV,1868.71,2024-09-10,Successful,Successful
RCG_C55B121C626E,PP1101510,DTH,1566.45,2024-07-20,Successful,Successful
RCG_995BD9227488,PP1052252,Electricity Bill,1745.87,2024-12-11,Successful,Successful
RCG_A55D36ECFF41,PP0008312,Electricity Bill,581.37,2024-05-02,Successful,Successful
RCG_18ADA80DE147,PP0014330,DTH,295.69,2024-07-21,Successful,Successful
RCG_7C2B251EBE91,PP1070834,Cable TV,1363.64,2024-05-12,Successful,Successful
RCG_C717F99CD9FF,PP1049883,Electricity Bill,1907.15,2024-02-14,Successful,Successful
RCG_543C12E86352,PP1065155,DTH,1717.82,2024-02-21,Successful,Successful
RCG_38C1BF72D6F0,PP1101161,Cable TV,801.73,2024-05-31,Successful,Successful
RCG_9FC4854BA905,PP1065395,DTH,1954.81,2024-11-26,Successful,Successful
RCG_C293CB855F62,PP0015673,Electricity Bill,1750.59,2024-05-26,Successful,Successful
RCG_83662ACB78EC,PP1091898,Electricity Bill,235.87,2024-01-31,Successful,Successful
RCG_F45F66B05BB7,PP0026457,Cable TV,817.78,2024-08-24,Successful,Successful
RCG_A5B5DD2D66C0,PP0041087,Cable TV,83.5,2024-06-08,Successful,Successful
RCG_A8F46429D066,PP1053090,Mobile Recharge,1473.93,2024-09-23,Successful,Successful
RCG_415FADCC0082,PP1094479,Mobile Recharge,1636.72,2024-09-20,Successful,Successful
RCG_D1FA72A796C9,PP0015197,Cable TV,357.99,2024-12-09,Successful,Successful
RCG_39330D719C11,PP1073577,Cable TV,256.6,2024-09-01,Successful,Successful
RCG_1AFBDF47ADDF,PP1081285,Electricity Bill,1636.27,2024-03-17,Successful,Successful
RCG_3EC161AC3FD9,PP0025622,Electricity Bill,382.27,2024-06-11,Successful,Successful
RCG_F1DA6660FBE8,PP0046910,Mobile Recharge,292.33,2024-12-08,Successful,Successful
RCG_16C80D52BC44,PP1106710,Mobile Recharge,1317.62,2024-10-29,Successful,Successful
RCG_4833722853A2,PP0032425,DTH,188.33,2024-05-26,Successful,Successful
RCG_6A03D0BB816F,PP1074788,Mobile Recharge,566.94,2024-01-15,Successful,Successful
RCG_A8E003526D6D,PP1071937,Mobile Recharge,235.61,2024-06-08,Successful,Successful
RCG_E22587F809BF,PP0023397,Electricity Bill,1002.48,2024-01-18,Successful,Successful
RCG_FB32F91F11F3,PP1061109,DTH,1463.16,2024-07-18,Successful,Successful
RCG_928AA80D1FC2,PP0011167,Mobile Recharge,1284.24,2024-12-06,Successful,Successful
RCG_D59267462185,PP1073875,Electricity Bill,333.89,2024-10-20,Successful,Successful
RCG_B5029617CE84,PP1093644,Electricity Bill,509,2024-09-06,Successful,Successful
RCG_F698618A1F24,PP1105021,Cable TV,1457.1,2024-08-20,Successful,Successful
RCG_BB5ABC2FB791,PP1091898,DTH,1937.7,2024-02-18,Successful,Successful
RCG_FAEB088A4621,PP1061282,Cable TV,52.9,2024-02-07,Successful,Successful
RCG_CD19675ACB10,PP0017037,Electricity Bill,1229.37,2024-06-30,Successful,Successful
RCG_88E2219A9CA3,PP1075269,Electricity Bill,925.61,2024-03-20,Successful,Successful
RCG_F19AE1B3808A,PP0004313,DTH,1013.8,2024-01-07,Successful,Successful
RCG_791C592A6507,PP1075206,DTH,1060,2024-06-26,Successful,Successful
RCG_3012A148A4E9,PP1058146,DTH,165.38,2024-09-01,Successful,Successful
RCG_CBE6EDA2E1CD,PP1095168,DTH,1185.17,2024-10-21,Successful,Successful
RCG_B194FA108312,PP0049382,Mobile Recharge,1036.22,2024-11-28,Successful,Successful
RCG_EC31D4838D46,PP0039176,Mobile Recharge,91.56,2024-12-23,Successful,Successful
RCG_3CCB64A4AF5D,PP0023234,Mobile Recharge,1745.63,2024-11-26,Successful,Successful
RCG_FAE960D131C9,PP1070829,Cable TV,329.79,2024-05-01,Successful,Successful
RCG_1109612CCFB6,PP1093429,Cable TV,1725.79,2024-06-25,Successful,Successful
RCG_367F36A47D26,PP0018316,Electricity Bill,1363.6,2024-05-11,Successful,Successful
RCG_B22429BF0468,PP0013960,Mobile Recharge,1774.95,2024-06-20,Successful,Successful
RCG_1FD63982BD85,PP1089875,Cable TV,1819.95,2024-04-22,Successful,Successful
RCG_26986EF7F140,PP0010421,DTH,197.73,2024-08-22,Successful,Successful
RCG_2E4369879A11,PP1078557,DTH,1107,2024-09-13,Successful,Successful
RCG_AA8090CDDAC5,PP0026154,DTH,846.1,2024-06-24,Successful,Successful
RCG_04E8BDDAD45A,PP1071456,Mobile Recharge,1174.88,2024-08-14,Successful,Successful
RCG_FF9B944D54AD,PP0024791,Mobile Recharge,276.42,2024-09-25,Successful,Successful
RCG_452D1DE56DDF,PP1100101,Mobile Recharge,436.96,2024-09-21,Successful,Successful
RCG_87ACC830752A,PP0047237,Electricity Bill,1621.43,2024-05-30,Successful,Successful
RCG_CF6B1ED8E18D,PP0040928,Electricity Bill,90.15,2024-12-30,Successful,Successful
RCG_0B76BC1C77E4,PP0023509,Cable TV,258.26,2024-01-22,Successful,Successful
RCG_03DC7AB78D35,PP0033741,Electricity Bill,1151.51,2024-11-02,Successful,Successful
RCG_725B5BB4F53E,PP1087096,Electricity Bill,1020.34,2024-04-04,Successful,Successful
RCG_4C48F5CB6EBC,PP0026242,Mobile Recharge,488.16,2024-04-30,Successful,Successful
RCG_9B3EE09506DC,PP0002523,Electricity Bill,1410.65,2024-04-07,Successful,Successful
RCG_406B836EC401,PP0034248,Electricity Bill,265.1,2024-03-24,Successful,Successful
RCG_C659F2B5B685,PP1091846,DTH,1876.68,2024-02-18,Successful,Successful
RCG_586A352466D0,PP1078635,Cable TV,1172.16,2024-03-09,Successful,Successful
RCG_E2EC33FAFF8C,PP1085179,Electricity Bill,606.62,2024-11-01,Successful,Successful
RCG_C740353EC977,PP0030536,Cable TV,1313.15,2024-09-18,Successful,Successful
RCG_F87E00AF0030,PP0032240,DTH,876.8,2024-07-25,Successful,Successful
RCG_B0FEA2E82CD4,PP1100035,DTH,1244.6,2024-02-22,Successful,Successful
RCG_0B2D01E2A82C,PP0032364,Mobile Recharge,1440.31,2024-04-29,Successful,Successful
RCG_A5189EFD3C66,PP1080368,Electricity Bill,836.81,2024-08-31,Successful,Successful
RCG_0C13476F5481,PP0025882,DTH,325.96,2024-03-28,Successful,Successful
RCG_374E81641A79,PP1084717,DTH,1885.96,2024-02-08,Successful,Successful
RCG_99875BD2995B,PP1059553,Mobile Recharge,160.06,2024-06-14,Successful,Successful
RCG_528B32EEF8BD,PP0042471,DTH,1521.68,2024-07-29,Successful,Successful
RCG_B362029F7949,PP1089721,DTH,842,2024-05-09,Successful,Successful
RCG_FA5CBF5523EA,PP1073440,Electricity Bill,401.74,2024-08-13,Successful,Successful
RCG_7AE520BAF0AD,PP0009480,DTH,620.47,2024-08-05,Successful,Successful
RCG_9F239465EE88,PP0000041,Mobile Recharge,1867.98,2024-01-16,Successful,Successful
RCG_6DC1E3A11B19,PP0021558,Cable TV,1244.99,2024-06-14,Successful,Successful
RCG_C739906F379C,PP0044915,Electricity Bill,862.59,2024-10-18,Successful,Successful
RCG_DA9166CB61E4,PP1091631,Electricity Bill,877.78,2024-06-05,Successful,Successful
RCG_609B7832BE26,PP0049673,Cable TV,1012.13,2024-12-08,Successful,Successful
RCG_2EEB2BE440B7,PP0043968,DTH,1796.56,2024-10-14,Successful,Successful
RCG_1A074B0A6991,PP1093126,Mobile Recharge,1370.81,2024-05-15,Successful,Successful
RCG_C723298CC85A,PP0034500,Cable TV,1740.96,2024-02-16,Successful,Successful
RCG_0E76D1805CD7,PP1056999,Electricity Bill,469.79,2024-03-23,Successful,Successful
RCG_874FA87AB7ED,PP0035615,Cable TV,1262.49,2024-10-14,Successful,Successful
RCG_AD2D36DA7BEC,PP0000810,DTH,251.64,2024-05-18,Successful,Successful
RCG_E0E93298D767,PP1090216,Mobile Recharge,1770.74,2024-03-30,Successful,Successful
RCG_7EDAEE0A65D5,PP0034205,Mobile Recharge,777.51,2024-11-09,Successful,Successful
RCG_60321E61E135,PP0021551,Cable TV,630.65,2024-11-06,Successful,Successful
RCG_B94DA8399B01,PP0037406,Electricity Bill,1620.64,2024-05-29,Successful,Successful
RCG_2086EF606C52,PP0045648,Electricity Bill,1796.82,2024-04-21,Failed,Server error
RCG_83431426A95C,PP1071385,DTH,1429.89,2024-01-14,Successful,Successful
RCG_FE2BDA996A13,PP0017713,Cable TV,285.21,2024-09-27,Successful,Successful
RCG_9853697BDBCF,PP1057105,Cable TV,1163,2024-11-26,Successful,Successful
RCG_9D496C0E4E10,PP1098816,DTH,68.9,2024-02-06,Successful,Successful
RCG_3E2174FAC1B8,PP0029420,Mobile Recharge,484.3,2024-05-04,Successful,Successful
RCG_1DEF3F94425D,PP1063497,DTH,1685.09,2024-06-14,Successful,Successful
RCG_C5DDFF431B3A,PP0017640,Cable TV,1325.91,2024-09-03,Successful,Successful
RCG_1065EEBA6B2D,PP1106299,Electricity Bill,1501.08,2024-01-30,Successful,Successful
RCG_F07A85F5B852,PP0034263,DTH,1705.21,2024-07-13,Successful,Successful
RCG_3552B898626D,PP1056820,Mobile Recharge,785.63,2024-03-25,Successful,Successful
RCG_E2CAFD6BA484,PP1067673,Electricity Bill,1974.83,2024-02-07,Successful,Successful
RCG_D4CC5B240330,PP0047206,Cable TV,1991.31,2024-10-07,Successful,Successful
RCG_ADFD85572035,PP1106739,Electricity Bill,1235.2,2024-05-08,Failed,Server error
RCG_28D6B11B6F05,PP0046388,DTH,1309.77,2024-04-19,Successful,Successful
RCG_F98EB4479812,PP1069337,Electricity Bill,233.63,2024-03-29,Successful,Successful
RCG_D1587EE77E59,PP0038433,Electricity Bill,1353.27,2024-09-23,Successful,Successful
RCG_9B9747701D70,PP0000922,Mobile Recharge,1185.71,2024-05-22,Successful,Successful
RCG_617CF6804BFA,PP1094246,Cable TV,1482.98,2024-06-30,Successful,Successful
RCG_720BA52D7645,PP1064019,Mobile Recharge,1732.28,2024-05-29,Successful,Successful
RCG_CC4AA59A5A90,PP1060952,Electricity Bill,713.09,2024-06-06,Successful,Successful
RCG_A066524B61B6,PP0002586,Electricity Bill,364.87,2024-09-02,Successful,Successful
RCG_CD328C9CCB4F,PP1053888,Cable TV,1217.78,2024-10-14,Successful,Successful
RCG_4CC0C55254EC,PP1055166,Electricity Bill,865.86,2024-10-16,Successful,Successful
RCG_152DE9904855,PP0041803,DTH,1289.68,2024-09-02,Successful,Successful
RCG_2973344AF451,PP0028812,Electricity Bill,102.22,2024-08-29,Successful,Successful
RCG_C482ACED1C25,PP1066233,DTH,1361.96,2024-09-07,Successful,Successful
RCG_33E8BE25B761,PP1101065,Cable TV,40.72,2024-06-12,Successful,Successful
RCG_BF80EA82BB00,PP0044777,DTH,1880,2024-03-27,Successful,Successful
RCG_B12605FB2EC7,PP0033882,DTH,658.03,2024-11-23,Successful,Successful
RCG_34C2C73C9FAF,PP0016102,Mobile Recharge,1961.02,2024-03-04,Successful,Successful
RCG_A3A1565B4911,PP1060061,DTH,1183.66,2024-08-06,Successful,Successful
RCG_A88F5F1175F7,PP0030788,DTH,1245.55,2024-12-05,Successful,Successful
RCG_8F9E561C288D,PP0035372,Electricity Bill,1540.19,2024-05-27,Successful,Successful
RCG_E19CA460A2E1,PP1093300,Cable TV,1385.47,2024-02-29,Successful,Successful
RCG_E19B5EAB5FA4,PP1084838,Mobile Recharge,583.67,2024-08-30,Successful,Successful
RCG_330C9B090AAC,PP0000575,Cable TV,180.68,2024-12-27,Successful,Successful
RCG_4D17373F71CB,PP1058899,DTH,194.99,2024-05-18,Successful,Successful
RCG_BF2225B86E77,PP1094083,Cable TV,822.07,2024-06-14,Successful,Successful
RCG_7BFD7A29446B,PP1077093,DTH,1116.52,2024-07-22,Successful,Successful
RCG_46E754D516B9,PP0011803,Electricity Bill,492.66,2024-11-18,Successful,Successful
